SubjectIdNumber,trial number,c,Configuration_File_Status,Status,researcher,ResponseTimesButtonP1,ResponseTimesButtonP2,ResponseTimesButtonP3
21,24,2,0,Paradigm Run: Executed Status 0,Dave,480.549985169773,480.549985169773,NA
21,25,2,0,Paradigm Run: Executed Status 0,Dave,1001.35513824673,1001.35513824673,NA
21,26,2,0,Paradigm Run: Executed Status 0,Dave,1292.80777059323,1292.80777059323,NA
21,27,2,0,Paradigm Run: Executed Status 0,Dave,1037.96081367711,1037.96081367711,NA
21,28,2,0,Paradigm Run: Executed Status 0,Dave,376.108568539598,376.108568539598,NA
21,29,2,0,Paradigm Run: Executed Status 0,Dave,905.682742322688,905.682742322688,NA
21,30,2,0,Paradigm Run: Executed Status 0,Dave,1285.53162052954,1285.53162052954,NA
21,31,2,0,Paradigm Run: Executed Status 0,Dave,942.396330485448,942.396330485448,NA
21,32,2,0,Paradigm Run: Executed Status 0,Dave,1259.14849380858,1259.14849380858,NA
21,33,2,0,Paradigm Run: Executed Status 0,Dave,843.008982541911,843.008982541911,NA
21,34,2,0,Paradigm Run: Executed Status 0,Dave,820.529936978443,820.529936978443,NA
21,35,2,0,Paradigm Run: Executed Status 0,Dave,2180.82961305938,2180.82961305938,NA
21,36,2,0,Paradigm Run: Executed Status 0,Dave,849.431314809558,849.431314809558,NA
21,37,2,0,Paradigm Run: Executed Status 0,Dave,942.948244958438,942.948244958438,NA
21,38,2,0,Paradigm Run: Executed Status 0,Dave,1052.28836248797,1052.28836248797,NA
21,39,2,0,Paradigm Run: Executed Status 0,Dave,698.293371344709,698.293371344709,NA
21,40,2,0,Paradigm Run: Executed Status 0,Dave,665.317244207744,665.317244207744,NA
21,41,2,0,Paradigm Run: Executed Status 0,Dave,1045.10800683754,1045.10800683754,NA
21,42,2,0,Paradigm Run: Executed Status 0,Dave,794.863627877507,794.863627877507,NA
21,43,2,0,Paradigm Run: Executed Status 0,Dave,914.707979392272,914.707979392272,NA
21,44,2,0,Paradigm Run: Executed Status 0,Dave,776.900662075222,776.900662075222,NA
21,45,2,0,Paradigm Run: Executed Status 0,Dave,1006.73484602636,1006.73484602636,NA
21,46,2,0,Paradigm Run: Executed Status 0,Dave,773.695375204867,773.695375204867,NA
21,47,2,0,Paradigm Run: Executed Status 0,Dave,1211.93146320123,1211.93146320123,NA
21,48,2,0,Paradigm Run: Executed Status 0,Dave,908.667617689593,908.667617689593,NA
21,49,2,0,Paradigm Run: Executed Status 0,Dave,1180.59257242205,1180.59257242205,NA
21,50,2,0,Paradigm Run: Executed Status 0,Dave,581.028931076222,581.028931076222,NA
21,51,2,0,Paradigm Run: Executed Status 0,Dave,570.961078874876,570.961078874876,NA
21,52,2,0,Paradigm Run: Executed Status 0,Dave,624.746114062324,624.746114062324,NA
21,53,2,0,Paradigm Run: Executed Status 0,Dave,719.269756476935,719.269756476935,NA
21,54,2,0,Paradigm Run: Executed Status 0,Dave,680.399064553743,680.399064553743,NA
21,55,2,0,Paradigm Run: Executed Status 0,Dave,960.721169769925,960.721169769925,NA
21,56,2,0,Paradigm Run: Executed Status 0,Dave,289.936232207866,289.936232207866,NA
21,57,2,0,Paradigm Run: Executed Status 0,Dave,1621.22638864479,1621.22638864479,NA
21,58,2,0,Paradigm Run: Executed Status 0,Dave,817.203160055886,817.203160055886,NA
21,59,2,0,Paradigm Run: Executed Status 0,Dave,758.087983357343,758.087983357343,NA
21,60,2,0,Paradigm Run: Executed Status 0,Dave,596.42352046853,596.42352046853,NA
22,1,1,0,Paradigm Run: Executed Status 0,Dave,265.069397087536,265.069397087536,NA
22,2,1,0,Paradigm Run: Executed Status 0,Dave,572.150087297621,572.150087297621,NA
22,3,1,0,Paradigm Run: Executed Status 0,Dave,304.794343591846,304.794343591846,NA
22,4,1,0,Paradigm Run: Executed Status 0,Dave,413.343481929976,413.343481929976,NA
22,5,1,0,Paradigm Run: Executed Status 0,Dave,247.292312454244,247.292312454244,NA
22,6,1,0,Paradigm Run: Executed Status 0,Dave,241.73208509214,241.73208509214,NA
22,7,1,0,Paradigm Run: Executed Status 0,Dave,335.933376767109,335.933376767109,NA
22,8,1,0,Paradigm Run: Executed Status 0,Dave,713.39254388836,713.39254388836,NA
22,9,1,0,Paradigm Run: Executed Status 0,Dave,451.170416662041,451.170416662041,NA
22,10,1,0,Paradigm Run: Executed Status 0,Dave,321.157634781178,321.157634781178,NA
22,11,1,0,Paradigm Run: Executed Status 0,Dave,474.094013415279,474.094013415279,NA
22,12,1,0,Paradigm Run: Executed Status 0,Dave,727.881102426621,727.881102426621,NA
22,13,1,0,Paradigm Run: Executed Status 0,Dave,258.542344622027,258.542344622027,NA
22,14,1,0,Paradigm Run: Executed Status 0,Dave,677.712720723317,677.712720723317,NA
22,15,1,0,Paradigm Run: Executed Status 0,Dave,444.759337681663,444.759337681663,NA
22,16,1,0,Paradigm Run: Executed Status 0,Dave,679.426094892129,679.426094892129,NA
22,17,1,0,Paradigm Run: Executed Status 0,Dave,887.36877712043,887.36877712043,NA
22,18,1,0,Paradigm Run: Executed Status 0,Dave,547.337126122249,547.337126122249,NA
22,19,1,0,Paradigm Run: Executed Status 0,Dave,505.683687388807,505.683687388807,NA
22,20,1,0,Paradigm Run: Executed Status 0,Dave,330.974823143401,330.974823143401,NA
22,21,1,0,Paradigm Run: Executed Status 0,Dave,554.255205519029,554.255205519029,NA
22,22,1,0,Paradigm Run: Executed Status 0,Dave,309.955792438593,309.955792438593,NA
22,23,1,0,Paradigm Run: Executed Status 0,Dave,703.824289029921,703.824289029921,NA
22,24,1,0,Paradigm Run: Executed Status 0,Dave,421.10909717153,421.10909717153,NA
22,25,1,0,Paradigm Run: Executed Status 0,Dave,202.789656808572,202.789656808572,NA
22,26,1,0,Paradigm Run: Executed Status 0,Dave,1156.12181234856,1156.12181234856,NA
22,27,1,0,Paradigm Run: Executed Status 0,Dave,279.292385203688,279.292385203688,NA
22,28,1,0,Paradigm Run: Executed Status 0,Dave,382.523340548484,382.523340548484,NA
22,29,1,0,Paradigm Run: Executed Status 0,Dave,265.018355481048,265.018355481048,NA
22,30,1,0,Paradigm Run: Executed Status 0,Dave,420.796139290137,420.796139290137,NA
22,31,1,0,Paradigm Run: Executed Status 0,Dave,337.692273940156,337.692273940156,NA
22,32,1,0,Paradigm Run: Executed Status 0,Dave,442.007420360781,442.007420360781,NA
22,33,1,0,Paradigm Run: Executed Status 0,Dave,462.20706674485,462.20706674485,NA
22,34,1,0,Paradigm Run: Executed Status 0,Dave,376.549453022345,376.549453022345,NA
22,35,1,0,Paradigm Run: Executed Status 0,Dave,319.897029366031,319.897029366031,NA
22,36,1,0,Paradigm Run: Executed Status 0,Dave,190.104028299135,190.104028299135,NA
22,37,1,0,Paradigm Run: Executed Status 0,Dave,325.757596232892,325.757596232892,NA
22,38,1,0,Paradigm Run: Executed Status 0,Dave,457.113009718176,457.113009718176,NA
22,39,1,0,Paradigm Run: Executed Status 0,Dave,172.791563284169,172.791563284169,NA
22,40,1,0,Paradigm Run: Executed Status 0,Dave,552.969217926994,552.969217926994,NA
22,41,1,0,Paradigm Run: Executed Status 0,Dave,125.867652279032,125.867652279032,NA
22,42,1,0,Paradigm Run: Executed Status 0,Dave,463.048636129819,463.048636129819,NA
22,43,1,0,Paradigm Run: Executed Status 0,Dave,998.44626709677,998.44626709677,NA
22,44,1,0,Paradigm Run: Executed Status 0,Dave,361.195417796846,361.195417796846,NA
22,45,1,0,Paradigm Run: Executed Status 0,Dave,256.236230059848,256.236230059848,NA
22,46,1,0,Paradigm Run: Executed Status 0,Dave,348.911636784523,348.911636784523,NA
22,47,1,0,Paradigm Run: Executed Status 0,Dave,327.400283284216,327.400283284216,NA
22,48,1,0,Paradigm Run: Executed Status 0,Dave,508.116108131014,508.116108131014,NA
22,49,1,0,Paradigm Run: Executed Status 0,Dave,526.681162284363,526.681162284363,NA
22,50,1,0,Paradigm Run: Executed Status 0,Dave,258.266609887226,258.266609887226,NA
22,51,1,0,Paradigm Run: Executed Status 0,Dave,1095.60442240882,1095.60442240882,NA
22,52,1,0,Paradigm Run: Executed Status 0,Dave,184.394528920898,184.394528920898,NA
22,53,1,0,Paradigm Run: Executed Status 0,Dave,283.557697209339,283.557697209339,NA
22,54,1,0,Paradigm Run: Executed Status 0,Dave,379.943939443026,379.943939443026,NA
22,55,1,0,Paradigm Run: Executed Status 0,Dave,347.069642551276,347.069642551276,NA
22,56,1,0,Paradigm Run: Executed Status 0,Dave,1004.04241551442,1004.04241551442,NA
22,57,1,0,Paradigm Run: Executed Status 0,Dave,159.144065402063,159.144065402063,NA
22,58,1,0,Paradigm Run: Executed Status 0,Dave,485.134512439784,485.134512439784,NA
22,59,1,0,Paradigm Run: Executed Status 0,Dave,480.243530896789,480.243530896789,NA
22,60,1,0,Paradigm Run: Executed Status 0,Dave,298.424086362964,298.424086362964,NA
22,1,2,0,Paradigm Run: Executed Status 0,Dave,645.246541329513,645.246541329513,NA
22,2,2,0,Paradigm Run: Executed Status 0,Dave,1376.00272690653,1376.00272690653,NA
22,3,2,0,Paradigm Run: Executed Status 0,Dave,627.636340919308,627.636340919308,NA
22,4,2,0,Paradigm Run: Executed Status 0,Dave,246.843176289091,246.843176289091,NA
22,5,2,0,Paradigm Run: Executed Status 0,Dave,660.921550565093,660.921550565093,NA
22,6,2,0,Paradigm Run: Executed Status 0,Dave,893.7292352662,893.7292352662,NA
22,7,2,0,Paradigm Run: Executed Status 0,Dave,714.723984110833,714.723984110833,NA
22,8,2,0,Paradigm Run: Executed Status 0,Dave,1257.46234433464,1257.46234433464,NA
22,9,2,0,Paradigm Run: Executed Status 0,Dave,1548.04996175153,1548.04996175153,NA
22,10,2,0,Paradigm Run: Executed Status 0,Dave,825.93616972005,825.93616972005,NA
22,11,2,0,Paradigm Run: Executed Status 0,Dave,774.056290104482,774.056290104482,NA
22,12,2,0,Paradigm Run: Executed Status 0,Dave,378.341299964981,378.341299964981,NA
22,13,2,0,Paradigm Run: Executed Status 0,Dave,522.753605849084,522.753605849084,NA
22,14,2,0,Paradigm Run: Executed Status 0,Dave,548.211324640561,548.211324640561,NA
22,15,2,0,Paradigm Run: Executed Status 0,Dave,1500.68831134273,1500.68831134273,NA
22,16,2,0,Paradigm Run: Executed Status 0,Dave,434.832127687012,434.832127687012,NA
22,17,2,0,Paradigm Run: Executed Status 0,Dave,673.924998823784,673.924998823784,NA
22,18,2,0,Paradigm Run: Executed Status 0,Dave,626.063191050498,626.063191050498,NA
22,19,2,0,Paradigm Run: Executed Status 0,Dave,536.634187543751,536.634187543751,NA
22,20,2,0,Paradigm Run: Executed Status 0,Dave,958.427243913017,958.427243913017,NA
22,21,2,0,Paradigm Run: Executed Status 0,Dave,856.674309553313,856.674309553313,NA
22,22,2,0,Paradigm Run: Executed Status 0,Dave,970.937804375642,970.937804375642,NA
22,23,2,0,Paradigm Run: Executed Status 0,Dave,419.41660811619,419.41660811619,NA
22,24,2,0,Paradigm Run: Executed Status 0,Dave,730.198886261127,730.198886261127,NA
22,25,2,0,Paradigm Run: Executed Status 0,Dave,963.450396387857,963.450396387857,NA
22,26,2,0,Paradigm Run: Executed Status 0,Dave,869.10583348145,869.10583348145,NA
22,27,2,0,Paradigm Run: Executed Status 0,Dave,653.392707013269,653.392707013269,NA
22,28,2,0,Paradigm Run: Executed Status 0,Dave,887.938740290003,887.938740290003,NA
22,29,2,0,Paradigm Run: Executed Status 0,Dave,489.797720331264,489.797720331264,NA
22,30,2,0,Paradigm Run: Executed Status 0,Dave,567.757973845592,567.757973845592,NA
22,31,2,0,Paradigm Run: Executed Status 0,Dave,919.177372709617,919.177372709617,NA
22,32,2,0,Paradigm Run: Executed Status 0,Dave,284.445009094894,284.445009094894,NA
22,33,2,0,Paradigm Run: Executed Status 0,Dave,693.33227933981,693.33227933981,NA
22,34,2,0,Paradigm Run: Executed Status 0,Dave,831.723669398636,831.723669398636,NA
22,35,2,0,Paradigm Run: Executed Status 0,Dave,250.855075482873,250.855075482873,NA
22,36,2,0,Paradigm Run: Executed Status 0,Dave,619.981824819208,619.981824819208,NA
22,37,2,0,Paradigm Run: Executed Status 0,Dave,1273.45880494191,1273.45880494191,NA
22,38,2,0,Paradigm Run: Executed Status 0,Dave,431.185950594792,431.185950594792,NA
22,39,2,0,Paradigm Run: Executed Status 0,Dave,299.968084450673,299.968084450673,NA
22,40,2,0,Paradigm Run: Executed Status 0,Dave,356.121241492514,356.121241492514,NA
22,41,2,0,Paradigm Run: Executed Status 0,Dave,776.791001961617,776.791001961617,NA
22,42,2,0,Paradigm Run: Executed Status 0,Dave,248.188109896042,248.188109896042,NA
22,43,2,0,Paradigm Run: Executed Status 0,Dave,591.744556968071,591.744556968071,NA
22,44,2,0,Paradigm Run: Executed Status 0,Dave,1949.57514975657,1949.57514975657,NA
22,45,2,0,Paradigm Run: Executed Status 0,Dave,446.265247618661,446.265247618661,NA
22,46,2,0,Paradigm Run: Executed Status 0,Dave,661.367009633669,661.367009633669,NA
22,47,2,0,Paradigm Run: Executed Status 0,Dave,564.028252058029,564.028252058029,NA
22,48,2,0,Paradigm Run: Executed Status 0,Dave,504.200868873833,504.200868873833,NA
22,49,2,0,Paradigm Run: Executed Status 0,Dave,1179.25209798796,1179.25209798796,NA
22,50,2,0,Paradigm Run: Executed Status 0,Dave,205.111366487255,205.111366487255,NA
22,51,2,0,Paradigm Run: Executed Status 0,Dave,1610.58817551789,1610.58817551789,NA
22,52,2,0,Paradigm Run: Executed Status 0,Dave,1014.89916680973,1014.89916680973,NA
22,53,2,0,Paradigm Run: Executed Status 0,Dave,377.917184659042,377.917184659042,NA
22,54,2,0,Paradigm Run: Executed Status 0,Dave,991.843683967648,991.843683967648,NA
22,55,2,0,Paradigm Run: Executed Status 0,Dave,685.105231779485,685.105231779485,NA
22,56,2,0,Paradigm Run: Executed Status 0,Dave,866.634212108661,866.634212108661,NA
22,57,2,0,Paradigm Run: Executed Status 0,Dave,507.916761477385,507.916761477385,NA
22,58,2,0,Paradigm Run: Executed Status 0,Dave,637.768006849184,637.768006849184,NA
22,59,2,0,Paradigm Run: Executed Status 0,Dave,618.070332526794,618.070332526794,NA
22,60,2,0,Paradigm Run: Executed Status 0,Dave,858.151544867754,858.151544867754,NA
23,1,1,0,Paradigm Run: Executed Status 0,Dave,778.364430697384,778.364430697384,NA
23,2,1,0,Paradigm Run: Executed Status 0,Dave,394.126774116631,394.126774116631,NA
23,3,1,0,Paradigm Run: Executed Status 0,Dave,400.764854054874,400.764854054874,NA
23,4,1,0,Paradigm Run: Executed Status 0,Dave,235.328921827427,235.328921827427,NA
23,5,1,0,Paradigm Run: Executed Status 0,Dave,853.120216861892,853.120216861892,NA
23,6,1,0,Paradigm Run: Executed Status 0,Dave,1417.81503118127,1417.81503118127,NA
23,7,1,0,Paradigm Run: Executed Status 0,Dave,1092.29380491842,1092.29380491842,NA
23,8,1,0,Paradigm Run: Executed Status 0,Dave,682.974893000497,682.974893000497,NA
23,9,1,0,Paradigm Run: Executed Status 0,Dave,1842.50173030537,1842.50173030537,NA
23,10,1,0,Paradigm Run: Executed Status 0,Dave,225.165311307932,225.165311307932,NA
23,11,1,0,Paradigm Run: Executed Status 0,Dave,281.505056189863,281.505056189863,NA
23,12,1,0,Paradigm Run: Executed Status 0,Dave,1107.9176845361,1107.9176845361,NA
23,13,1,0,Paradigm Run: Executed Status 0,Dave,936.553126096758,936.553126096758,NA
23,14,1,0,Paradigm Run: Executed Status 0,Dave,461.565712492964,461.565712492964,NA
23,15,1,0,Paradigm Run: Executed Status 0,Dave,756.580695451957,756.580695451957,NA
23,16,1,0,Paradigm Run: Executed Status 0,Dave,356.362237866401,356.362237866401,NA
23,17,1,0,Paradigm Run: Executed Status 0,Dave,535.437191389438,535.437191389438,NA
23,18,1,0,Paradigm Run: Executed Status 0,Dave,1099.4428552221,1099.4428552221,NA
23,19,1,0,Paradigm Run: Executed Status 0,Dave,655.44100112876,655.44100112876,NA
23,20,1,0,Paradigm Run: Executed Status 0,Dave,609.407061965307,609.407061965307,NA
23,21,1,0,Paradigm Run: Executed Status 0,Dave,978.140985688788,978.140985688788,NA
23,22,1,0,Paradigm Run: Executed Status 0,Dave,314.58293717561,314.58293717561,NA
23,23,1,0,Paradigm Run: Executed Status 0,Dave,1538.27884564989,1538.27884564989,NA
23,24,1,0,Paradigm Run: Executed Status 0,Dave,949.335201886639,949.335201886639,NA
23,25,1,0,Paradigm Run: Executed Status 0,Dave,298.825993633842,298.825993633842,NA
23,26,1,0,Paradigm Run: Executed Status 0,Dave,1332.954801614,1332.954801614,NA
23,27,1,0,Paradigm Run: Executed Status 0,Dave,696.557690371926,696.557690371926,NA
23,28,1,0,Paradigm Run: Executed Status 0,Dave,549.587129455817,549.587129455817,NA
23,29,1,0,Paradigm Run: Executed Status 0,Dave,329.876614801451,329.876614801451,NA
23,30,1,0,Paradigm Run: Executed Status 0,Dave,767.835804578923,767.835804578923,NA
23,31,1,0,Paradigm Run: Executed Status 0,Dave,625.63180742288,625.63180742288,NA
23,32,1,0,Paradigm Run: Executed Status 0,Dave,2456.40160966343,2456.40160966343,NA
23,33,1,0,Paradigm Run: Executed Status 0,Dave,744.317003512245,744.317003512245,NA
23,34,1,0,Paradigm Run: Executed Status 0,Dave,1513.06035375944,1513.06035375944,NA
23,35,1,0,Paradigm Run: Executed Status 0,Dave,487.277753595659,487.277753595659,NA
23,36,1,0,Paradigm Run: Executed Status 0,Dave,713.754658212266,713.754658212266,NA
23,37,1,0,Paradigm Run: Executed Status 0,Dave,924.905902307777,924.905902307777,NA
23,38,1,0,Paradigm Run: Executed Status 0,Dave,536.995755940579,536.995755940579,NA
23,39,1,0,Paradigm Run: Executed Status 0,Dave,820.461499069284,820.461499069284,NA
23,40,1,0,Paradigm Run: Executed Status 0,Dave,902.966362000324,902.966362000324,NA
23,41,1,0,Paradigm Run: Executed Status 0,Dave,770.282048615141,770.282048615141,NA
23,42,1,0,Paradigm Run: Executed Status 0,Dave,586.61869250356,586.61869250356,NA
23,43,1,0,Paradigm Run: Executed Status 0,Dave,612.019141857952,612.019141857952,NA
23,44,1,0,Paradigm Run: Executed Status 0,Dave,1206.26319151693,1206.26319151693,NA
23,45,1,0,Paradigm Run: Executed Status 0,Dave,769.08459206415,769.08459206415,NA
23,46,1,0,Paradigm Run: Executed Status 0,Dave,740.227441774591,740.227441774591,NA
23,47,1,0,Paradigm Run: Executed Status 0,Dave,922.364121556875,922.364121556875,NA
23,48,1,0,Paradigm Run: Executed Status 0,Dave,788.243546138336,788.243546138336,NA
23,49,1,0,Paradigm Run: Executed Status 0,Dave,839.207652016656,839.207652016656,NA
23,50,1,0,Paradigm Run: Executed Status 0,Dave,670.907333934989,670.907333934989,NA
23,51,1,0,Paradigm Run: Executed Status 0,Dave,1974.22762227972,1974.22762227972,NA
23,52,1,0,Paradigm Run: Executed Status 0,Dave,460.583813177064,460.583813177064,NA
23,53,1,0,Paradigm Run: Executed Status 0,Dave,1190.66847853924,1190.66847853924,NA
23,54,1,0,Paradigm Run: Executed Status 0,Dave,836.787054153041,836.787054153041,NA
23,55,1,0,Paradigm Run: Executed Status 0,Dave,1156.98960362216,1156.98960362216,NA
23,56,1,0,Paradigm Run: Executed Status 0,Dave,750.074541365579,750.074541365579,NA
23,57,1,0,Paradigm Run: Executed Status 0,Dave,274.374120634138,274.374120634138,NA
23,58,1,0,Paradigm Run: Executed Status 0,Dave,1536.78508068095,1536.78508068095,NA
23,59,1,0,Paradigm Run: Executed Status 0,Dave,377.193838563473,377.193838563473,NA
23,60,1,0,Paradigm Run: Executed Status 0,Dave,979.253442679918,979.253442679918,NA
23,1,2,0,Paradigm Run: Executed Status 0,Dave,2286.09193898982,2286.09193898982,NA
23,2,2,0,Paradigm Run: Executed Status 0,Dave,NA,NA,NA
23,3,2,0,Paradigm Run: Executed Status 0,Dave,452.943697055244,452.943697055244,NA
23,4,2,0,Paradigm Run: Executed Status 0,Dave,1550.46276693356,1550.46276693356,NA
23,5,2,0,Paradigm Run: Executed Status 0,Dave,974.159897019553,974.159897019553,NA
23,6,2,0,Paradigm Run: Executed Status 0,Dave,615.874336666476,615.874336666476,NA
23,7,2,0,Paradigm Run: Executed Status 0,Dave,1817.5403111144,1817.5403111144,NA
23,8,2,0,Paradigm Run: Executed Status 0,Dave,2342.21375572782,2342.21375572782,NA
23,9,2,0,Paradigm Run: Executed Status 0,Dave,729.483512799002,729.483512799002,NA
23,10,2,0,Paradigm Run: Executed Status 0,Dave,1138.72766848807,1138.72766848807,NA
23,11,2,0,Paradigm Run: Executed Status 0,Dave,654.176572313211,654.176572313211,NA
23,12,2,0,Paradigm Run: Executed Status 0,Dave,1234.57065403956,1234.57065403956,NA
23,13,2,0,Paradigm Run: Executed Status 0,Dave,1005.36658907736,1005.36658907736,NA
23,14,2,0,Paradigm Run: Executed Status 0,Dave,1728.28302147807,1728.28302147807,NA
23,15,2,0,Paradigm Run: Executed Status 0,Dave,1011.00261687322,1011.00261687322,NA
23,16,2,0,Paradigm Run: Executed Status 0,Dave,1418.80971360166,1418.80971360166,NA
23,17,2,0,Paradigm Run: Executed Status 0,Dave,1148.70999524453,1148.70999524453,NA
23,18,2,0,Paradigm Run: Executed Status 0,Dave,631.723979134191,631.723979134191,NA
23,19,2,0,Paradigm Run: Executed Status 0,Dave,2126.64718369391,2126.64718369391,NA
23,20,2,0,Paradigm Run: Executed Status 0,Dave,1795.55621755076,1795.55621755076,NA
23,21,2,0,Paradigm Run: Executed Status 0,Dave,700.846658590964,700.846658590964,NA
23,22,2,0,Paradigm Run: Executed Status 0,Dave,2347.97118341672,2347.97118341672,NA
23,23,2,0,Paradigm Run: Executed Status 0,Dave,NA,NA,NA
23,24,2,0,Paradigm Run: Executed Status 0,Dave,NA,NA,NA
23,25,2,0,Paradigm Run: Executed Status 0,Dave,1721.2560635901,1721.2560635901,NA
23,26,2,0,Paradigm Run: Executed Status 0,Dave,2021.76592884983,2021.76592884983,NA
23,27,2,0,Paradigm Run: Executed Status 0,Dave,850.137697336844,850.137697336844,NA
23,28,2,0,Paradigm Run: Executed Status 0,Dave,1130.60511692441,1130.60511692441,NA
23,29,2,0,Paradigm Run: Executed Status 0,Dave,1752.06030152258,1752.06030152258,NA
23,30,2,0,Paradigm Run: Executed Status 0,Dave,1273.867923201,1273.867923201,NA
23,31,2,0,Paradigm Run: Executed Status 0,Dave,910.399498644714,910.399498644714,NA
23,32,2,0,Paradigm Run: Executed Status 0,Dave,674.396921063319,674.396921063319,NA
23,33,2,0,Paradigm Run: Executed Status 0,Dave,1682.06351773937,1682.06351773937,NA
23,34,2,0,Paradigm Run: Executed Status 0,Dave,1240.97825873559,1240.97825873559,NA
23,35,2,0,Paradigm Run: Executed Status 0,Dave,873.417116802598,873.417116802598,NA
23,36,2,0,Paradigm Run: Executed Status 0,Dave,NA,NA,NA
23,37,2,0,Paradigm Run: Executed Status 0,Dave,741.816884100059,741.816884100059,NA
23,38,2,0,Paradigm Run: Executed Status 0,Dave,1224.3202796425,1224.3202796425,NA
23,39,2,0,Paradigm Run: Executed Status 0,Dave,1874.10975495578,1874.10975495578,NA
23,40,2,0,Paradigm Run: Executed Status 0,Dave,1466.27122361124,1466.27122361124,NA
23,41,2,0,Paradigm Run: Executed Status 0,Dave,787.766743536398,787.766743536398,NA
23,42,2,0,Paradigm Run: Executed Status 0,Dave,2286.082900685,2286.082900685,NA
23,43,2,0,Paradigm Run: Executed Status 0,Dave,789.001710393395,789.001710393395,NA
23,44,2,0,Paradigm Run: Executed Status 0,Dave,1918.33066435334,1918.33066435334,NA
23,45,2,0,Paradigm Run: Executed Status 0,Dave,878.854622838656,878.854622838656,NA
23,46,2,0,Paradigm Run: Executed Status 0,Dave,1095.10440594555,1095.10440594555,NA
23,47,2,0,Paradigm Run: Executed Status 0,Dave,1523.67200086862,1523.67200086862,NA
23,48,2,0,Paradigm Run: Executed Status 0,Dave,1567.07266973915,1567.07266973915,NA
23,49,2,0,Paradigm Run: Executed Status 0,Dave,1791.49397682383,1791.49397682383,NA
23,50,2,0,Paradigm Run: Executed Status 0,Dave,1391.02476495954,1391.02476495954,NA
23,51,2,0,Paradigm Run: Executed Status 0,Dave,1806.73631568663,1806.73631568663,NA
23,52,2,0,Paradigm Run: Executed Status 0,Dave,878.549267658958,878.549267658958,NA
23,53,2,0,Paradigm Run: Executed Status 0,Dave,1038.30677532183,1038.30677532183,NA
23,54,2,0,Paradigm Run: Executed Status 0,Dave,850.374004313878,850.374004313878,NA
23,55,2,0,Paradigm Run: Executed Status 0,Dave,1800.53488165755,1800.53488165755,NA
23,56,2,0,Paradigm Run: Executed Status 0,Dave,1004.63325793676,1004.63325793676,NA
23,57,2,0,Paradigm Run: Executed Status 0,Dave,1704.38902611194,1704.38902611194,NA
23,58,2,0,Paradigm Run: Executed Status 0,Dave,604.422637113636,604.422637113636,NA
23,59,2,0,Paradigm Run: Executed Status 0,Dave,817.064171285483,817.064171285483,NA
23,60,2,0,Paradigm Run: Executed Status 0,Dave,1487.55419209975,1487.55419209975,NA
24,1,1,0,Paradigm Run: Executed Status 0,Dave,907.036273289035,907.036273289035,NA
24,2,1,0,Paradigm Run: Executed Status 0,Dave,408.747771092396,408.747771092396,NA
24,3,1,0,Paradigm Run: Executed Status 0,Dave,359.220602266326,359.220602266326,NA
24,4,1,0,Paradigm Run: Executed Status 0,Dave,457.24240831382,457.24240831382,NA
24,5,1,0,Paradigm Run: Executed Status 0,Dave,357.485732687028,357.485732687028,NA
24,6,1,0,Paradigm Run: Executed Status 0,Dave,504.93489827979,504.93489827979,NA
24,7,1,0,Paradigm Run: Executed Status 0,Dave,615.867105495799,615.867105495799,NA
24,8,1,0,Paradigm Run: Executed Status 0,Dave,281.073744885602,281.073744885602,NA
24,9,1,0,Paradigm Run: Executed Status 0,Dave,536.049489511979,536.049489511979,NA
24,10,1,0,Paradigm Run: Executed Status 0,Dave,307.633624021215,307.633624021215,NA
24,11,1,0,Paradigm Run: Executed Status 0,Dave,611.676136359339,611.676136359339,NA
24,12,1,0,Paradigm Run: Executed Status 0,Dave,425.836077846862,425.836077846862,NA
24,13,1,0,Paradigm Run: Executed Status 0,Dave,642.494739921336,642.494739921336,NA
24,14,1,0,Paradigm Run: Executed Status 0,Dave,559.92291960217,559.92291960217,NA
24,15,1,0,Paradigm Run: Executed Status 0,Dave,542.952290897653,542.952290897653,NA
24,16,1,0,Paradigm Run: Executed Status 0,Dave,431.974946734033,431.974946734033,NA
24,17,1,0,Paradigm Run: Executed Status 0,Dave,467.421104309122,467.421104309122,NA
24,18,1,0,Paradigm Run: Executed Status 0,Dave,769.290108079788,769.290108079788,NA
24,19,1,0,Paradigm Run: Executed Status 0,Dave,638.23304051475,638.23304051475,NA
24,20,1,0,Paradigm Run: Executed Status 0,Dave,363.202861709434,363.202861709434,NA
24,21,1,0,Paradigm Run: Executed Status 0,Dave,527.630636129939,527.630636129939,NA
24,22,1,0,Paradigm Run: Executed Status 0,Dave,1036.2798245881,1036.2798245881,NA
24,23,1,0,Paradigm Run: Executed Status 0,Dave,498.282252096983,498.282252096983,NA
24,24,1,0,Paradigm Run: Executed Status 0,Dave,461.03396031804,461.03396031804,NA
24,25,1,0,Paradigm Run: Executed Status 0,Dave,1449.90046250289,1449.90046250289,NA
24,26,1,0,Paradigm Run: Executed Status 0,Dave,671.840744538431,671.840744538431,NA
24,27,1,0,Paradigm Run: Executed Status 0,Dave,1241.38849093618,1241.38849093618,NA
24,28,1,0,Paradigm Run: Executed Status 0,Dave,144.831094772021,144.831094772021,NA
24,29,1,0,Paradigm Run: Executed Status 0,Dave,595.262519146736,595.262519146736,NA
